Date,Actual Price,Predicted Price,Difference,Is Accurate
2022-01-31 00:00:00-05:00,24.445344924926758,22.802078247070312,1.6432666778564453,True
2022-02-01 00:00:00-05:00,24.597091674804688,24.689800300598144,0.09270862579345618,True
2022-02-02 00:00:00-05:00,25.200092315673828,24.59709358215332,0.6029987335205078,True
2022-02-03 00:00:00-05:00,23.908239364624023,25.45209131240845,1.5438519477844252,True
2022-02-04 00:00:00-05:00,24.278621673583984,24.147317905426025,0.1313037681579594,True
2022-02-07 00:00:00-05:00,24.68694496154785,24.521409816741944,0.16553514480590792,True
2022-02-08 00:00:00-05:00,25.06631088256836,24.93381441116333,0.1324964714050303,True
2022-02-09 00:00:00-05:00,26.66065788269043,25.316975917816162,1.3436819648742677,True
2022-02-10 00:00:00-05:00,25.7811222076416,26.927268314361573,1.1461461067199714,True
2022-02-11 00:00:00-05:00,23.909238815307617,26.038933429718018,2.1296946144104005,True
2022-02-14 00:00:00-05:00,24.22670555114746,24.148327350616455,0.07837820053100586,True
2022-02-15 00:00:00-05:00,26.451007843017578,24.226709365844727,2.2242984771728516,True
2022-02-16 00:00:00-05:00,26.466983795166016,26.715519847869874,0.2485360527038587,True
2022-02-17 00:00:00-05:00,24.466306686401367,26.731647853851317,2.26534116744995,True
2022-02-18 00:00:00-05:00,23.602746963500977,24.7109716796875,1.1082247161865233,True
2022-02-22 00:00:00-05:00,23.351163864135742,23.838772506713866,0.48760864257812386,True
2022-02-23 00:00:00-05:00,22.349828720092773,23.35116195678711,1.001333236694336,True
2022-02-24 00:00:00-05:00,23.70857048034668,22.34982681274414,1.358743667602539,True
2022-02-25 00:00:00-05:00,24.11688995361328,23.945656185150145,0.17123376846313576,True
2022-02-28 00:00:00-05:00,24.344511032104492,24.358058853149416,0.01354782104492358,True
2022-03-01 00:00:00-05:00,23.438018798828125,24.587956142425536,1.1499373435974114,True
2022-03-02 00:00:00-05:00,24.18390655517578,23.672398986816408,0.5115075683593737,True
2022-03-03 00:00:00-05:00,23.678659439086914,24.42574369430542,0.7470842552185069,True
2022-03-04 00:00:00-05:00,22.901823043823242,23.915449886322023,1.0136268424987804,True
2022-03-07 00:00:00-05:00,21.320178985595703,22.901819229125977,1.5816402435302734,True
2022-03-08 00:00:00-05:00,21.4819393157959,21.32018280029297,0.1617565155029297,True
2022-03-09 00:00:00-05:00,22.97970199584961,21.4819393157959,1.497762680053711,True
2022-03-10 00:00:00-05:00,22.624231338500977,23.209500942230225,0.5852696037292482,True
2022-03-11 00:00:00-05:00,22.06706428527832,22.850471725463866,0.7834074401855453,True
2022-03-14 00:00:00-04:00,21.298213958740234,22.287736854553224,0.9895228958129891,True
2022-03-15 00:00:00-04:00,22.938762664794922,21.29821014404297,1.6405525207519531,True
2022-03-16 00:00:00-04:00,24.45949363708496,23.16815029144287,1.2913433456420904,True
2022-03-17 00:00:00-04:00,24.72909164428711,24.70408857345581,0.025003070831299823,True
2022-03-18 00:00:00-04:00,26.413576126098633,24.729093551635742,1.6844825744628906,True
2022-03-21 00:00:00-04:00,26.694156646728516,26.413576126098633,0.2805805206298828,True
2022-03-22 00:00:00-04:00,26.48447036743164,26.694156646728516,0.209686279296875,True
2022-03-23 00:00:00-04:00,25.595800399780273,26.749320850372314,1.1535204505920404,True
2022-03-24 00:00:00-04:00,28.108049392700195,25.595800399780273,2.512248992919922,True
2022-03-25 00:00:00-04:00,27.650733947753906,28.38912796020508,0.7383940124511739,True
2022-03-28 00:00:00-04:00,28.176944732666016,27.927239360809327,0.24970537185668817,True
2022-03-29 00:00:00-04:00,28.613296508789062,28.17694854736328,0.43634796142578125,True
2022-03-30 00:00:00-04:00,27.64873695373535,28.61329460144043,0.9645576477050781,True
2022-03-31 00:00:00-04:00,27.245332717895508,27.64873504638672,0.40340232849121094,True
2022-04-01 00:00:00-04:00,26.67219352722168,27.245336532592773,0.5731430053710938,True
2022-04-04 00:00:00-04:00,27.31922721862793,26.938911609649658,0.38031560897827177,True
2022-04-05 00:00:00-04:00,25.89235496520996,27.59241563796997,1.70006067276001,True
2022-04-06 00:00:00-04:00,24.37062644958496,26.15127658843994,1.7806501388549805,True
2022-04-07 00:00:00-04:00,24.171924591064453,24.370628356933594,0.19870376586914062,True
2022-04-08 00:00:00-04:00,23.08454704284668,24.171924591064453,1.0873775482177734,True
2022-04-11 00:00:00-04:00,21.88433837890625,23.084545135498047,1.2002067565917969,True
2022-04-12 00:00:00-04:00,21.471952438354492,21.884336471557617,0.412384033203125,True
2022-04-13 00:00:00-04:00,22.169912338256836,21.471954345703125,0.6979579925537109,True
2022-04-14 00:00:00-04:00,21.226322174072266,22.169912338256836,0.9435901641845703,True
2022-04-18 00:00:00-04:00,21.750539779663086,21.226318359375,0.5242214202880859,True
2022-04-19 00:00:00-04:00,22.164920806884766,21.75053596496582,0.4143848419189453,True
2022-04-20 00:00:00-04:00,21.44998550415039,22.164918899536133,0.7149333953857422,True
2022-04-21 00:00:00-04:00,20.152921676635742,21.664487285614015,1.5115656089782732,True
2022-04-22 00:00:00-04:00,19.485918045043945,20.15291976928711,0.6670017242431641,True
2022-04-25 00:00:00-04:00,19.872339248657227,19.680775299072266,0.19156394958496037,True
2022-04-26 00:00:00-04:00,18.760000228881836,19.87234115600586,1.1123409271240234,True
2022-04-27 00:00:00-04:00,18.38755989074707,18.7600040435791,0.37244415283203125,True
2022-04-28 00:00:00-04:00,19.752517700195312,18.38755989074707,1.3649578094482422,True
2022-04-29 00:00:00-04:00,18.519363403320312,19.752519607543945,1.2331562042236328,True
